,model,prompt,size(B),language,prediction,prompt_formality,id,formality,annotator,annotation_id,created_at,updated_at,lead_time
575,BLOOM,Algunas teorías como la conexionista dicen que el conocimiento en nuestras cabezas está representado como,7.1,es," redes neuronales y, por tanto, la memorización y el aprendizaje son procesos de conectividad. Y la teoría cognitiva dice que este conocimiento se aprende haciendo asociaciones entre diferentes conceptos, como si fuera un puzle.
Las explicaciones que dan las teorías cognitivas se alejan de la idea de que, al menos antes de la infancia, el cerebro puede aprender cosas de manera innata. Por ejemplo, no podemos recordar el significado de palabras como “león” si no escuchamos que un león nos las diga, o no recordar nada de los animales que vemos en la calle si no los nombramos nosotros.
Por tanto, para que la memoria sea útil y podamos aprender necesitamos una serie de factores internos y externos, como la motivación y la",Formal,4179,Formal,14,2771,2022-11-16T22:23:38.195667Z,2022-11-16T22:23:38.195698Z,12.196
576,BLOOM,PUTOS... Nos va el oficio nos gusta follar PUTOS... Es tan solo una forma de,3.0,es,expresarnos y decir lo que sentimos... nos va el oficio nos gusta follar PUTOS... pero la vida pasa y por eso la gente que se dedica a esto de follar lo hace... sin importar si esta rico o no.... nos va el oficio nos gusta follar PUTOS... pero la vida pasa y por eso la gente que se dedica a esto de follar lo hace... sin importar si esta rico o no.... nos va el oficio nos gusta follar PUTOS... pero la vida pasa y por eso la gente que se dedica a esto de follar lo hace... sin importar si esta rico o no.... nos va el oficio nos gusta follar PUTOS... pero la vida pasa y por eso la gente que se dedica a esto,Informal,3827,Informal,14,2770,2022-11-16T22:23:25.368136Z,2022-11-16T22:23:25.368154Z,2.77
577,BLOOM,"No sé por donde empezar, tengo muchísimas cosas para contarte, aparte, discúlpame por evitarte tantas",3.0,es," veces. Como ya has visto, he estado viviendo lejos de ti, y por más que busque, no he podido encontrarte. Si me preguntas si te extraño, no lo sé, no recuerdo. Solo sé que me cuesta mucho hacerte frente, es más, no sé cómo, por más que intente no me sale. No es que quiera terminar con todo esto, por favor, no lo creas si te lo digo. Solo que he sufrido demasiada falta de confianza, demasiada falta de paciencia, de amor. Y tampoco, entiendo porque me comporto así, no sé, pero de alguna manera intento hacerte cambiar, como he hecho contigo hasta ahora. Aunque no sé si por completo, por más que intente hacerlo,",Informal,3828,Informal,14,2769,2022-11-16T22:23:21.954890Z,2022-11-16T22:23:21.954907Z,2.598
578,XGLM,Para un,7.5,es,"Para un buen inicio de año, ¡tenemos en nuestro catálogo una colección de lámparas que no necesita nada más que luz y color! Las lámparas son una forma sencilla de darle a tu hogar un toque mágico y único. Las formas, colores y texturas que...",Neutral,4790,Informal,14,2768,2022-11-16T22:23:18.585899Z,2022-11-16T22:23:18.585922Z,18.521
579,BLOOM,"Quédate en casa, que yo voy a por ti: esta noche no te escapas. Podrás",3.0,es," llevar toda la noche al niño, pero yo ya no te dejaré. Esta noche se cumplirá mi palabra.»
Así ha sido el último día de nuestro viaje en la Costa Oeste y en esta ocasión nos ha tocado el turno de visitar Los Ángeles. Nuestro amigo Miguel Ángel y su novia Irene nos acompañaron en este último día, que han aprovechado para disfrutar de un recorrido por algunos de los lugares más emblemáticos de la ciudad californiana.
El primer destino fue la famosísima playa de Venice, la cual disfrutó de un día soleado y caluroso, por lo que decidimos no bañarnos. Después de recorrer el muelle y las playas cercanas, nos dirigimos hasta el barrio de Malibu, desde donde pudimos disfrutar de una preciosa",Informal,3878,Informal,14,2767,2022-11-16T22:22:09.794990Z,2022-11-16T22:22:57.537913Z,38.146
580,BLOOM,"Yo tengo fe, tú tienes fe? te diré lo que sé nada que hacer sin",7.1,es," fe, te aconsejo que la tengas, no te dejaré solo, te cuidaré de tu alma”. El joven se quedó con esta frase, y desde ese momento encontró un sentido en su vida.
El hombre que se acercó a la muchacha y se convirtió en su padre, se llama Juan, es un sacerdote de profesión, nació en Catania, Sicilia, Italia, en 1930, donde vivió su infancia y adolescencia. Durante su adolescencia conoció a una joven de nombre María, que le gustó mucho, pero ella no correspondió a sus sentimientos. El joven era un hombre bueno y muy trabajador, que se dedicó a las labores de la agricultura, para ganarse el sustento de su familia, pero un día se convirtió",Informal,3976,Informal,14,2766,2022-11-16T22:22:05.838236Z,2022-11-16T22:22:05.838253Z,1.56
581,XGLM,"Simplemente tendras que ir al menú ""herramientas"", y desde ahí llevar el cursor hasta ""Fuentes",7.5,es," de datos"" y poner ""Archivo de datos"" y luego ""Abrir"". Te saldra un cuadro de dialogo como este, donde deberás poner lo siguiente:",Formal,4386,Informal,14,2765,2022-11-16T22:22:03.469332Z,2022-11-16T22:22:03.469348Z,5.244
582,XGLM,"El pronombre ""vos"" conjugado con la 5ª inflexión verbal sin modificar, es usado en forma",2.9,es,"El pronombre ""vos"" conjugado con la 5a inflexión verbal sin modificar, es usado en forma de interrogativo (vos, ¿lo habéis visto? ¿os habéis ido? ¿lo habéis tocado?) y responde a una pregunta (¿habéis visto los dibujos? ¿os habéis ido? ¿lo habéis tocado?).",Formal,4232,Formal,14,2764,2022-11-16T22:21:57.609300Z,2022-11-16T22:21:57.609316Z,12.337
583,BLOOM,"Existen multitud de formas de acercarse a otra lengua/cultura, (viendo películas en versión original subtituladas,",3.0,es," viendo un musical, viviendo en el extranjero, leyendo libros en otro idioma, yendo a un instituto donde se estudien dos lenguas, etc. etc.; todo es posible para aprender idiomas, pero también todo es posible para conocer otra cultura, así que no hay que quedarse en lo que es fácil y lo que no lo es, hay que aprender de todo.
El uso de los idiomas a lo largo de nuestras vidas es fundamental. Para algunos es más fácil aprender un idioma que otro, como el español o el francés para los españoles o el alemán para los alemanes, pero hay muchas personas que se han encontrado con un problema cuando han empezado a estudiar un idioma, ya que no les gustaba nada del idioma, les daba asco, etc… y",Formal,4011,Informal,14,2763,2022-11-16T22:21:44.606286Z,2022-11-16T22:21:44.606302Z,39.274
584,BLOOM,"Por ejemplo, es más claro decir ""“usted” utiliza la tercera inflexión verbal"" que decir ""“usted”",3.0,es," utiliza la cuarta inflexión verbal"" o ""“usted” utiliza la primera inflexión verbal"".
En cambio, si se dice ""“usted” utiliza la quinta inflexión verbal"", el vocablo ""“usted”"" se transforma en una oración subordinada y el pronombre ""“usted”"" no se asemeja a un pronombre demostrativo.

Por lo tanto, los cambios de inflexión verbal no deben confundirse con los cambios de género gramatical en la frase.
De hecho, los cambios de género gramatical no son cambios de inflexión verbal, ya que los cambios de inflexión verbal se refieren a las distintas oraciones en las que no existe variación de género gramatical, e incluyen una variedad de palabras:",Formal,4034,Formal,14,2762,2022-11-16T22:21:04.693768Z,2022-11-16T22:21:04.693785Z,7.169
585,BLOOM,"Esto, aparte de ser un embrollo para cualquiera, puede suponer una grave pérdida de tiempo,",3.0,es," y además de dinero. Es por eso que, desde aquí, hacemos una recomendación directa; ojalá no hubiera que pagar por esos mensajes.
Si lo que quieres es que tu mensaje llegue a más personas en menos tiempo que si lo escribes tú mismo, entonces tienes que recurrir a los servicios de agencias de marketing.
Por lo general, en el mercado existen dos tipos de agencias de marketing digital: las que trabajan de manera independiente y las que trabajan por encargo.
Hay muchas razones para contratar el servicio de una agencia. Sin embargo, la principal es que no se trata solo de la contratación del servicio, sino de un proceso continuo de asesoramiento, monitoreo y actualización de la estrategia de marketing.
En conclusión, contratar una agencia de marketing digital puede ser una buena",Formal,4095,Informal,14,2761,2022-11-16T22:20:56.888220Z,2022-11-16T22:20:56.888235Z,9.517
586,XGLM,"Tal como se puede fácilmente demostrar, la función escalón y la función impulso están relacionados",2.9,es," entre sí a nivel global, como se demuestra por la siguiente ecuación:. Para una función escalar, la función impulso es.",Formal,4253,Formal,14,2760,2022-11-16T22:20:46.588046Z,2022-11-16T22:20:46.588062Z,13.068
587,BLOOM,Se ha,7.1,es,"Se ha encontrado que el consumo de vitamina E en el embarazo se asocia con un mayor riesgo de malformaciones congénitas, como la falta de labio leporino o el paladar hendido.
El consumo de vitamina E en altas dosis durante el embarazo puede aumentar los niveles de colesterol en la sangre y otros riesgos cardiovasculares.",Neutral,4566,Formal,14,2759,2022-11-16T22:20:32.832881Z,2022-11-16T22:20:32.832898Z,22.412
588,XGLM,De una,7.5,es,"De una manera o de otra, de cualquier forma que lo llames, el término «dejadez» es un término que se usa en el ámbito de la educación, del cuidado y de las relaciones sociales para describir la falta de interés, la falta de motivación o la falta de voluntad de las personas para hacer algo o para completar algo que han iniciado.",Neutral,4796,Formal,14,2758,2022-11-16T22:20:09.242245Z,2022-11-16T22:20:09.242267Z,291.208
589,BLOOM,"Los planes de estudios de enseñanzas regladas son limitados y suelen basarse, en buena parte,",3.0,es," en la modalidad presencial. En el momento actual, en la que la pandemia ha llevado a adoptar medidas de aprendizaje a distancia, la oferta educativa en España está centrada en la formación online, cuya implantación ha ido creciendo en los últimos años con una tendencia al alza conforme se van superando las desigualdades de acceso, pero que todavía no ha llegado a un nivel de implantación total. A ello se suman los costes asociados a la formación online: infraestructura tecnológica, costes de personal docente y de administración y gestión y los costes de conectividad de las poblaciones. Estas cifras afectan tanto a la enseñanza reglada como a la no reglada y son un problema que se agrava en zonas rurales, donde el coste de las telecomunicaciones es muy elevado y la penetración de la banda an",Formal,4009,Formal,14,2757,2022-11-16T22:15:16.598135Z,2022-11-16T22:15:16.598153Z,8.174
590,BLOOM,"Ellos quieren que haga música pendeja, De esa que ningún mensaje bueno deja, Esa que",3.0,es," no está hecha para los que quieren llorar. Tú eres la única razón por la que me levanté esta mañana, Tu eres la razón por la que soy la persona que soy, Tú eres la razón por la que quiero ser feliz, Tú eres la razón por la que me levanté esta mañana, Tú eres la razón por la que seré siempre feliz.
Cientos de personas, entre familias y amigos, acudieron el pasado domingo a la capilla ardiente donde se ha velado al joven sevillano de 23 años. Una vez finalizada la ceremonia religiosa, los asistentes se acercaron hasta el tanatorio de la calle de Santiago para despedir a Antonio Javier.
El joven sevillano de 23 años falleció en el accidente de tráfico ocurrido este viernes en el kilómetro",Informal,3821,Informal,14,2756,2022-11-16T22:15:07.274709Z,2022-11-16T22:15:07.274739Z,4.832
591,XGLM,Se dice que un sistema lineal es invariante en el tiempo si un desplazamiento en,7.5,es," un punto representa un desplazamiento en un punto cualquiera de una recta. De esta manera, la existencia de un punto fijo se demuestra con la siguiente demostración:",Formal,4367,Formal,14,2755,2022-11-16T22:15:01.785699Z,2022-11-16T22:15:01.785720Z,4.193
592,BLOOM,"Cuando te va bien esos chupa-sangres ven en tu cuello la luna llena, Llamaré a",3.0,es," la policía.
Y el perro?
Se lo daré a la policía.
No querrás que tu perro sea arrestado.
Un policía le dio a mi perro una paliza.
Yo lo arreglaré.
No me importa si el perro muere.
Tengo un montón de perros para adoptar.
No querrás que el pobre animal se muera.
Es una pena.
A veces pienso que la policía debería matar a todos los perros.
¿Por qué?
Por qué no?
No se puede controlar a todo el mundo.
O sea, tú y yo no podemos controlarlo todo.
No, no.
No hay una respuesta a eso.
No hay una respuesta.
Piénsalo. ¿Dónde te has estado ocultando?
No te escondes.
Vives aquí.
",Informal,3815,Informal,14,2754,2022-11-16T22:14:56.937903Z,2022-11-16T22:14:56.937918Z,15.505
593,BLOOM,A cuanto hijo de puta tengo que aguantar dime por qué luchar si nada es,3.0,es," lo que yo quiero.
Atrás.
Atrás.
Atrás.
Atrás.
Que el Señor te bendiga.
Que el Señor te bendiga.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás.
Atrás",Informal,3880,Incohesive,14,2753,2022-11-16T22:14:40.779172Z,2022-11-16T22:14:40.779189Z,5.388
594,XGLM,Los,2.9,es,"Los usuarios también encontrarán más opciones de conexión. Con la nueva aplicación de Facebook, los usuarios podrán ver más opciones de conexión para conectarse a otros miembros del grupo que están cerca.",Neutral,4630,Formal,14,2752,2022-11-16T22:14:34.493393Z,2022-11-16T22:14:34.493408Z,8.088
595,BLOOM,Se ha,7.1,es,"Se ha observado que los niños y niñas que han estado expuestos a la violencia, o que la han sufrido, tienen más probabilidades de estar expuestos a la violencia sexual y otros tipos de violencia en el desarrollo de su vida.
La violencia sexual de los esposos hacia las esposas es una expresión de desigualdad de género.

Las leyes y normas sociales discriminatorias que prohíben la educación y el trabajo de la mujer siguen provocando un aumento de los niveles de analfabetismo y de desempleo, lo que a su vez se traduce en mayores niveles de pobreza, especialmente de las mujeres.
También hay una discriminación estructural contra la mujer en el mercado de trabajo, en los sectores público y privado, en especial en los sectores económico y financiero, donde la mujer es objeto de un trato",Neutral,4564,Formal,14,2751,2022-11-16T22:14:25.368752Z,2022-11-16T22:14:25.368776Z,8.636
