,model,prompt,size(B),language,prediction,prompt_formality,id,formality,annotator,annotation_id,created_at,updated_at,lead_time
788,BLOOM,"من الواضح انك تتهم المعلقين بما يجول فيك ياسيدي , من الواضح انك "" لم",7.1,ar,"من الواضح انك تتهم المعلقين بما يجول فيك ياسيدي, من الواضح انك "" لم تصل الى مكان العمل ""
لماذا لم تقم بزيارتنا ؟
كنت مع بعض زملائي في العمل ؟
لماذا ؟
- بسبب هذا
- ما هذا ؟
لا شيئ, هو مجرد صديق
- اذا لم تكن تحب صديقي
- انا لا احب صديقك
- ماذا تفعل هنا ؟
- انا ذاهب الى الحانة
لماذا ؟
لاني اريد ان استمتع بنفسي.
وانا احتاج ذلك
انت لن ترحل, اليس كذلك ؟
اذا اذهب من هنا و احضر لنا النبيذ
- اذا لم ترحل, سوف اخبر المدير
- هيا, اذهب بعيدا
اذهب بعيدا.
اذهب بعيدا, ايها القذر
هذا يكفي يا رجل, لا داعي لهذا
انا اعرف كيف اتعامل مع هذا.
",Formal,40411,Incohesive,1,1041,2022-12-12T13:04:38.911818Z,2022-12-12T13:04:38.911818Z,20.362
789,BLOOM,فالمعلومات المطلوب تسجيلها كثيرة جدا ومرهقة ناهيك عن كونه يتعرض للعديد من المخاطر كالأمراض المعدية,7.1,ar, والتهديدات الإلكترونية وغير ذلك من المخاطر. لذلك ننصحك بالتواصل مع شركة موثوقة مرخصة لتتمكن من إنجاز المهمة التي تستدعي جهداً كبيراً.,Formal,40410,Formal,1,1040,2022-12-12T13:04:18.363213Z,2022-12-12T13:04:18.363213Z,55.052
790,BLOOM,الله أكبر ياعرب أين أنتم ياعرب أين الملايين أين ستذهبون من يوم السؤال أين نصرتكم,7.1,ar,".
من هذه الكلمات نستنتج أن الإمام علي عليه السلام لا يريد أن يعرف الناس من هو هذا الشخص الذي هو صاحب الأمر والقيادة، بل يريد من ذلك أن يعرف الناس ماذا يقصد الإمام عندما يقول نحن نريد الإصلاح، يعني أننا نريد أن يكون نظام الحكم فيه ملكية برلمانية فيقوم برئيس منتخب، كما هو الحال في بريطانيا أو أميركا التي ليس فيها ملك ولا نظام رئاسي ولا برلماني كما هو واضح، وإنما نظام ملكية دستورية، يقوم فيها الملك بدور رئيس الدولة، ويؤدي دور رئيس الحكومة، ويؤدي دور رئيس مجلس النواب، ويكون البرلمان هو الذي يقوم باختيار الرئيس، وليس رئيس الدولة هو الذي يختار رئيس مجلس النواب، كما هو الحال في بلاد العرب.
هنا يقول الإمام عليه السلام: ""أنا أوحد",Formal,40409,Formal,1,1039,2022-12-12T13:03:23.119265Z,2022-12-12T13:03:23.119265Z,59.379
791,BLOOM,اللهم اغفرلها و أرحمها و أسكنها فسيج جناتك و جازها بالإحسان إحسانا و بالسيئات عفوا,7.1,ar," و مغفرة يا رب العالمين اللهم اجعل موتها في الخير اللهم ارزقها الجنه اللهم اغفر لها و ادخلها الفردوس الأعلى و الجنة الواسعة و أبدلها دارا خير منها دار القرار اللهم اجعل موتها في خير اللهم ارزقها الجنه اللهم اغفر لها و ادخلها الفردوس الأعلى و الجنة الواسعة و أبدلها دارا خير منها دار القرار اللهم اجعل موتها في خير اللهم ارزقها الجنه اللهم اغفر لها و ادخلها الفردوس الأعلى و الجنة الواسعة و أبدلها دارا خير منها دار القرار.
اللهم ارزقها الجنه اللهم اغفرلها و ادخلها الفردوس الأعلى و الجنة الواسعة و أبدلها دارا خير منها دار القرار اللهم اغ",Formal,40408,Incohesive,1,1038,2022-12-12T13:02:23.560972Z,2022-12-12T13:02:23.560972Z,17.1
792,BLOOM,امة خرجت من التاريخ ورضيت بالهوان حتى تجرأ عليها شذاذ الافاق من صهاينة وفرس وروم,7.1,ar," وانكلو ايطالية وغيرها من الدول الغازية التي لا تزال تمول وتغذي وتحرض عصابات الاجرام التابعة لها على ارتكاب اعمالها الوحشية ضد اخواننا الفلسطينيين من قتل وتشريد ونهب واذلال واعتقالات واغتصاب بحق المدنيين العزل من نساء واطفال وشيوخ.
وتحليلية الدكتورة الفاضلة د. بثينة شعبان هي تعبير صادق عن الرأي الاكثر تعبيرا عن اصالة الشعب العربي الفلسطيني ونضاله الصمودي العادل والمقاوم الذي يرفض الظلم ويذود عنه بكل الوسائل ويتحمل كافة التضحيات.
اما اذا ما اعترض على ما قاله هذا الشخص فهو في الوقت ذاته ليس افضل من رئيس الوزراء الاسرائيلي المنتهية ولايته ووصفه بالوح",Formal,40407,Formal,1,1037,2022-12-12T13:02:06.261477Z,2022-12-12T13:02:06.261477Z,21.837
793,BLOOM,اعزنا الله بالاسلام ومن اراد العزه بغيره فلا عزة له - يتطلب من قادة الدول,7.1,ar," العربية ان يتحملوا مسؤوليتهم في دعم القضية الفلسطينية ومقاومة الاحتلال الصهيوني وان يقوموا بدورهم في ذلك، وهذا يتطلب منهم القيام بواجباتهم القومية تجاه هذه القضية وهذا يتطلب منهم ان لا يكونوا فقط دعاة للحرب وان يقوموا بواجبهم الطبيعي تجاه هذه القضية وان يدافعوا عن حقوقهم التاريخية وعن استقلالهم وانهاء الاحتلال الصهيوني لهم.
اننا نخشى ان نجد منهم فقط ان يلوذوا بالاسلام وان يكونوا اداة في هذا الصراع العربي الاسرائيلي ومن اجل ذلك نطالبهم ان يكونوا جادين في دعم القضية الفلسطينية ومقاومة الاحتلال الصهيوني وان لا يترددوا في الوقوف الى جانب هذه القضية وان يحاربوا هذا الاحتلال لانهم اذا قاموا بذلك فسوف يكونون قد",Formal,40406,Formal,1,1036,2022-12-12T13:00:32.411970Z,2022-12-12T13:00:32.411970Z,10.433
794,BLOOM,تم الصلح بينهم انحلت كل المشاكل لم نعد نرى ازمة مواصلات ولا فقر ولا بطالة,7.1,ar, لكن ما زال المواطن يشعر بالقلق اذا ما حدث شيء للبلد كما ان البلد لا يزال يعاني من قلة مياه الشرب وندرة الكهرباء التي جعلت الجميع يعاني من الحر والامطار الغزيرة نطلب من الله ان ينجينا منها ويعيد لنا الامان والسلامة ويريح قلوبنا من كل هذه الاوجاع.,Formal,40405,Formal,1,1035,2022-12-12T13:00:21.763886Z,2022-12-12T13:00:21.763886Z,58.233
795,BLOOM,نعتز بركوب الحمير والبخال . . . و طهي الطعام على الحطب . . وباللباس,7.1,ar,"نعتز بركوب الحمير والبخال... و طهي الطعام على الحطب.. وباللباس الابيض والحلي.. والعيش في الصحراء والافول بين الرمال
وأصبحت كل ليلة نزيل دير أو كنيسة أو صومعة أو مدرسة أو مغارة أو كهف أو بيت أو سرير مكوّنة من أكياس القماش
وبعدما كبرت وكسبت المال كنت أقوم برحلات كثيرة لأستعيد ذكريات الطفولة في جبال الجليد والثلوج. كنت أحزم معي كل ما هو ضروري وأجدها وسيلة ممتعة لإضافة السعادة والسفر للعيش بين الطبيعة
أما في باريس كنت أزور متحف اللوفر وأزور قصر فرساي وأشاهد المعالم الباريسية الشهيرة. كنت أطالع المجلات العالمية وأقرأ الصحف وأتمتع بسهرات باريسية راقية
وفي نهاية عام",Formal,40404,Formal,1,1034,2022-12-12T12:59:23.336192Z,2022-12-12T12:59:23.336192Z,33.292
796,BLOOM,على الاتحاد الانتباه انة من اهدافه توسيع القاعدة ودعم ومساندة ظهور اندية جديدة في كافة,7.1,ar," الألعاب.. وان يبادر الى دراسة هذا الجانب وتوثيق علاقة الاتحادات الأهلية به.. وإيجاد آلية فاعلة في تطوير الرياضة من خلال عمل هذه الاتحادات. كما طالبوا بأن يدعم الاتحاد الرياضي العام الأندية الجديدة في عملها خاصةً وانها في بداية طريقها وأن ينظر إلى النواحي الفنية واللاعبين الشباب والاهتمام بهم.
وفي نهاية اللقاء وجهت الدعوة الى جميع الاتحادات المشاركة في الاجتماع الأول للاجتماع لاحقاً في دمشق ومن خلال جدول زمني.",Formal,40403,Formal,1,1033,2022-12-12T12:58:43.664184Z,2022-12-12T12:58:43.664184Z,6.326
797,BLOOM,نسال الله العظيم رب العرش العظيم ان يحفظ جلالة سيدنا والعائلة المالكه الهاشمية ويديم عليهم,7.1,ar," نعمة الامن والاستقرار و ان يديم علينا نعمة العيش والامان في بلد امن مستقر ونتمتع بسنة الخير والاحسان والرحمة
فالله يخليك لنا فانا احب العراق واعيش في العراق من زمان وانا من عشاق الفن العراقي وكنت احلم اني اقدر اكون ممثلة عراقية
الله يطول بعمركم ياقرة عيني. كنت احبكم قبل وجودكم في هالصوت الغالي. كنت انام و احلم اني انضم اليكم وانتم في المسرح العربي و اشرب من ماء الحب في دجلة والفرات
لقد كان هاذا البرنامج الرائع بالنسبة لي هو برنامج المسابقات الحقيقي على التلفاز فانا لم اجد برنامجا كهذا من قبل فكل حلقة فيها من الاسئلة ما يقلب عقلك من التفكير",Formal,40402,Informal,1,1032,2022-12-12T12:58:37.156631Z,2022-12-12T12:58:37.156631Z,43.022
